filename,camera,temperature,split
20140513_192403.jpg,1093,23.0,train
20140514_082410.jpg,1093,12.2,train
20140514_092405.jpg,1093,11.7,train
20140514_102357.jpg,1093,11.1,train
20140514_105404.jpg,1093,11.1,train
20140514_162407.jpg,1093,11.7,train
20140515_062403.jpg,1093,7.8,train
20140515_065401.jpg,1093,7.8,train
20140515_085357.jpg,1093,8.3,train
20140515_202403.jpg,1093,7.2,train
20140515_215410.jpg,1093,6.1,train
20140516_105411.jpg,1093,1.1,train
20140516_112403.jpg,1093,1.0,train
20140516_205400.jpg,1093,8.9,train
20140516_235355.jpg,1093,8.9,train
20140517_022357.jpg,1093,13.3,train
20140517_075358.jpg,1093,3.9,train
20140517_102359.jpg,1093,3.9,train
20140517_115405.jpg,1093,2.2,train
20140517_225354.jpg,1093,13.3,train
20140518_035357.jpg,1093,14.4,train
20140518_095400.jpg,1093,7.2,train
20140518_105400.jpg,1093,7.2,train
20140518_122404.jpg,1093,7.2,train
20140518_132403.jpg,1093,6.1,train
20140518_235400.jpg,1093,18.9,train
20140519_102359.jpg,1093,11.7,train
20140519_112357.jpg,1093,10.6,train
20140519_125404.jpg,1093,7.8,train
20140519_152404.jpg,1093,11.7,train
20140520_022401.jpg,1093,25.6,train
20140520_092408.jpg,1093,13.0,train
20140520_162405.jpg,1093,15.0,train
20140520_175408.jpg,1093,21.7,train
20140520_215410.jpg,1093,26.1,train
20140521_025401.jpg,1093,22.2,train
20140521_062409.jpg,1093,19.4,train
20140521_065413.jpg,1093,20.6,train
20140521_085410.jpg,1093,20.0,train
20140521_122401.jpg,1093,17.0,train
20140521_172355.jpg,1093,21.1,train
20140522_075405.jpg,1093,16.1,train
20140522_222402.jpg,1093,20.0,train
20140522_235359.jpg,1093,20.0,train
20140523_025400.jpg,1093,16.7,train
20140523_052356.jpg,1093,14.4,train
20140523_095414.jpg,1093,10.6,train
20140523_135408.jpg,1093,11.1,train
20140523_162400.jpg,1093,12.2,train
20140524_005359.jpg,1093,24.0,train
20140524_012401.jpg,1093,24.4,train
20140524_065357.jpg,1093,12.0,train
20140524_115402.jpg,1093,9.4,train
20140524_202354.jpg,1093,22.2,train
20140524_212410.jpg,1093,23.3,train
20140525_052402.jpg,1093,22.2,train
20140525_095356.jpg,1093,11.7,train
20140525_112359.jpg,1093,11.7,train
20140525_135407.jpg,1093,16.0,train
20140525_212402.jpg,1093,26.1,train
20140526_012358.jpg,1093,27.2,train
20140526_095357.jpg,1093,13.9,train
20140526_165402.jpg,1093,25.6,train
20140526_175402.jpg,1093,26.7,train
20140526_202411.jpg,1093,28.0,train
20140527_012403.jpg,1093,26.7,train
20140527_095410.jpg,1093,20.6,train
20140527_105413.jpg,1093,20.6,train
20140527_145411.jpg,1093,21.7,train
20140527_225406.jpg,1093,27.0,train
20140528_032403.jpg,1093,20.0,train
20140528_092403.jpg,1093,20.6,train
20140528_115357.jpg,1093,19.4,train
20140528_155400.jpg,1093,18.3,train
20140528_162409.jpg,1093,18.3,train
20140528_185358.jpg,1093,16.7,train
20140529_062401.jpg,1093,13.9,train
20140529_065401.jpg,1093,13.9,train
20140529_165357.jpg,1093,19.4,train
20140529_172401.jpg,1093,17.8,train
20140530_045409.jpg,1093,23.9,train
20140530_175404.jpg,1093,22.8,train
20140530_215402.jpg,1093,27.8,train
20140531_005358.jpg,1093,28.9,train
20140531_025400.jpg,1093,26.1,train
20140531_045404.jpg,1093,23.3,train
20140531_105407.jpg,1093,16.0,train
20140531_202403.jpg,1093,27.2,train
20140531_205359.jpg,1093,30.0,train
20140601_002400.jpg,1093,31.1,train
20140601_055400.jpg,1093,23.9,train
20140601_085401.jpg,1093,17.8,train
20140601_092404.jpg,1093,19.4,train
20140601_125406.jpg,1093,15.6,train
20140601_225406.jpg,1093,31.1,train
20140602_005407.jpg,1093,26.1,train
20140602_085409.jpg,1093,25.0,train
20140602_172355.jpg,1093,25.6,train
20140602_195402.jpg,1093,24.0,train
20140602_225402.jpg,1093,25.0,train
20140603_042414.jpg,1093,20.6,train
20140603_072407.jpg,1093,21.7,train
20140603_105416.jpg,1093,20.6,train
20140603_112356.jpg,1093,21.1,train
20140603_115400.jpg,1093,20.0,train
20140604_032405.jpg,1093,20.0,train
20140604_085405.jpg,1093,15.6,train
20140604_182357.jpg,1093,16.7,train
20140604_195407.jpg,1093,17.2,train
20140605_005400.jpg,1093,23.9,train
20140605_035403.jpg,1093,17.2,train
20140605_122358.jpg,1093,10.6,train
20140605_142401.jpg,1093,11.1,train
20140605_175405.jpg,1093,20.6,train
20140605_222403.jpg,1093,23.3,train
20140606_052411.jpg,1093,21.1,train
20140606_075357.jpg,1093,13.9,train
20140606_085359.jpg,1093,11.1,train
20140606_135403.jpg,1093,12.8,train
20140607_012405.jpg,1093,27.8,train
20140607_025404.jpg,1093,23.9,train
20140607_142359.jpg,1093,13.3,train
20140607_182403.jpg,1093,26.7,train
20140607_192404.jpg,1093,26.7,train
20140608_025405.jpg,1093,22.2,train
20140608_055407.jpg,1093,18.9,train
20140608_072356.jpg,1093,20.6,train
20140608_075403.jpg,1093,20.0,train
20140608_085408.jpg,1093,18.9,train
20140608_162416.jpg,1093,17.2,train
20140608_192356.jpg,1093,21.1,train
20140609_102359.jpg,1093,16.7,train
20140609_105401.jpg,1093,14.4,train
20140609_152402.jpg,1093,16.1,train
20140609_202355.jpg,1093,22.8,train
20140610_055357.jpg,1093,17.2,train
20140610_075355.jpg,1093,17.8,train
20140610_112402.jpg,1093,16.1,train
20140610_142356.jpg,1093,15.6,train
20140610_215405.jpg,1093,24.0,train
20140611_035359.jpg,1093,19.4,train
20140611_112402.jpg,1093,14.4,train
20140611_115403.jpg,1093,15.0,train
20140611_165406.jpg,1093,18.3,train
20140611_182411.jpg,1093,18.3,train
20140612_055410.jpg,1093,18.9,train
20140612_065408.jpg,1093,17.8,train
20140612_072401.jpg,1093,17.2,train
20140612_075404.jpg,1093,18.3,train
20140613_002402.jpg,1093,16.0,train
20140613_005405.jpg,1093,18.0,train
20140613_162408.jpg,1093,14.4,train
20140613_192356.jpg,1093,14.4,train
20140613_222401.jpg,1093,15.6,train
20140614_012358.jpg,1093,25.0,train
20140614_035357.jpg,1093,18.9,train
20140614_092401.jpg,1093,9.4,train
20140614_102408.jpg,1093,8.9,train
20140614_185402.jpg,1093,21.1,train
20140614_215358.jpg,1093,23.9,train
20140614_225401.jpg,1093,24.0,train
20140615_095410.jpg,1093,14.4,train
20140615_115402.jpg,1093,12.8,train
20140615_182408.jpg,1093,22.8,train
20140615_235407.jpg,1093,27.2,train
20140616_015402.jpg,1093,27.8,train
20140616_165406.jpg,1093,26.7,train
20140616_215408.jpg,1093,30.0,train
20140616_225407.jpg,1093,29.4,train
20140617_005355.jpg,1093,27.8,train
20140617_042406.jpg,1093,26.1,train
20140617_062359.jpg,1093,20.6,train
20140617_095406.jpg,1093,21.7,train
20140617_155403.jpg,1093,26.1,train
20140617_172355.jpg,1093,26.1,train
20140617_215405.jpg,1093,29.4,train
20140618_125356.jpg,1093,19.4,train
20140618_132405.jpg,1093,19.4,train
20140618_152402.jpg,1093,19.4,train
20140618_172403.jpg,1093,19.4,train
20140618_185403.jpg,1093,23.3,train
20140619_165403.jpg,1093,20.0,train
20140619_172400.jpg,1093,22.2,train
20140620_005403.jpg,1093,17.2,train
20140620_025406.jpg,1093,16.7,train
20140620_042404.jpg,1093,16.7,train
20140620_102359.jpg,1093,17.2,train
20140620_105405.jpg,1093,16.7,train
20140620_155402.jpg,1093,17.0,train
20140620_222404.jpg,1093,16.7,train
20140621_055355.jpg,1093,21.7,train
20140621_095405.jpg,1093,16.1,train
20140621_105357.jpg,1093,15.6,train
20140621_122404.jpg,1093,15.6,train
20140622_005357.jpg,1093,27.2,train
20140622_045405.jpg,1093,23.3,train
20140622_072403.jpg,1093,19.4,train
20140622_105405.jpg,1093,17.8,train
20140622_122358.jpg,1093,17.8,train
20140623_002407.jpg,1093,25.6,train
20140623_055401.jpg,1093,21.1,train
20140623_132402.jpg,1093,19.4,train
20140623_215357.jpg,1093,23.9,train
20140624_015404.jpg,1093,25.6,train
20140624_042356.jpg,1093,25.0,train
20140624_045404.jpg,1093,22.2,train
20140624_092401.jpg,1093,21.1,train
20140624_105356.jpg,1093,21.1,train
20140624_165407.jpg,1093,22.8,train
20140624_235401.jpg,1093,27.8,train
20140625_055411.jpg,1093,18.9,train
20140625_072400.jpg,1093,21.7,train
20140625_095402.jpg,1093,20.0,train
20140625_155400.jpg,1093,20.0,train
20140625_172401.jpg,1093,20.0,train
20140625_215414.jpg,1093,25.0,train
20140626_085417.jpg,1093,17.2,train
20140626_202417.jpg,1093,22.8,train
20140626_215406.jpg,1093,25.0,train
20140627_012407.jpg,1093,29.4,train
20140627_032414.jpg,1093,27.2,train
20140627_125359.jpg,1093,17.8,train
20140627_135416.jpg,1093,20.0,train
20140627_185408.jpg,1093,27.8,train
20140627_212404.jpg,1093,28.3,train
20140627_222357.jpg,1093,29.4,train
20140628_115405.jpg,1093,19.4,train
20140628_135403.jpg,1093,21.7,train
20140629_002403.jpg,1093,28.9,train
20140629_015401.jpg,1093,28.9,train
20140629_025402.jpg,1093,27.8,train
20140629_105405.jpg,1093,22.8,train
20140629_185402.jpg,1093,28.3,train
20140629_205406.jpg,1093,28.3,train
20140629_215406.jpg,1093,28.9,train
20140630_022358.jpg,1093,28.9,train
20140630_065401.jpg,1093,24.4,train
20140630_072401.jpg,1093,25.0,train
20140630_085401.jpg,1093,24.4,train
20140630_102402.jpg,1093,24.4,train
20140701_025411.jpg,1093,23.3,train
20140701_162401.jpg,1093,20.0,train
20140701_165356.jpg,1093,23.3,train
20140701_212358.jpg,1093,26.7,train
20140702_002400.jpg,1093,19.0,train
20140702_005402.jpg,1093,18.3,train
20140702_125356.jpg,1093,18.3,train
20140702_135405.jpg,1093,18.3,train
20140702_152402.jpg,1093,18.3,train
20140702_205357.jpg,1093,19.4,train
20140703_055356.jpg,1093,16.7,train
20140703_102406.jpg,1093,14.4,train
20140703_112406.jpg,1093,14.4,train
20140703_142403.jpg,1093,11.7,train
20140703_185359.jpg,1093,20.6,train
20140703_202410.jpg,1093,20.6,train
20140704_132408.jpg,1093,13.3,train
20140704_162405.jpg,1093,18.3,train
20140704_202358.jpg,1093,23.3,train
20140705_025403.jpg,1093,22.8,train
20140705_052417.jpg,1093,20.6,train
20140705_092406.jpg,1093,13.3,train
20140705_112408.jpg,1093,12.8,train
20140705_125409.jpg,1093,12.2,train
20140705_212406.jpg,1093,24.4,train
20140706_015405.jpg,1093,25.6,train
20140706_062413.jpg,1093,18.3,train
20140706_145412.jpg,1093,20.6,train
20140706_192404.jpg,1093,24.4,train
20140707_005406.jpg,1093,27.8,train
20140707_015400.jpg,1093,26.7,train
20140707_095400.jpg,1093,23.9,train
20140707_142358.jpg,1093,21.1,train
20140707_185402.jpg,1093,27.2,train
20140707_212401.jpg,1093,27.8,train
20140708_012359.jpg,1093,23.9,train
20140708_105403.jpg,1093,21.7,train
20140708_145402.jpg,1093,19.4,train
20140708_195407.jpg,1093,22.8,train
20140709_022402.jpg,1093,22.8,train
20140709_035409.jpg,1093,19.4,train
20140709_132358.jpg,1093,16.7,train
20140709_155411.jpg,1093,18.9,train
20140709_162407.jpg,1093,18.9,train
20140709_205402.jpg,1093,23.3,train
20140710_042400.jpg,1093,21.7,train
20140710_062400.jpg,1093,16.1,train
20140710_112357.jpg,1093,14.0,train
20140710_122404.jpg,1093,13.3,train
20140711_002359.jpg,1093,26.7,train
20140711_022405.jpg,1093,25.6,train
20140711_102405.jpg,1093,14.4,train
20140711_152408.jpg,1093,16.1,train
20140711_202403.jpg,1093,25.0,train
20140711_215404.jpg,1093,27.0,train
20140712_032405.jpg,1093,23.9,train
20140712_135404.jpg,1093,20.0,train
20140712_185405.jpg,1093,25.6,train
20140713_005404.jpg,1093,26.1,train
20140713_025408.jpg,1093,23.9,train
20140713_042405.jpg,1093,23.9,train
20140713_092358.jpg,1093,23.3,train
20140713_145404.jpg,1093,20.6,train
20140713_152406.jpg,1093,21.1,train
20140713_182405.jpg,1093,23.3,train
20140714_022359.jpg,1093,22.2,train
20140714_102357.jpg,1093,19.4,train
20140714_122355.jpg,1093,18.9,train
20140714_135400.jpg,1093,18.3,train
20140714_202404.jpg,1093,25.0,train
20140715_005353.jpg,1093,16.1,train
20140715_075404.jpg,1093,16.0,train
20140715_082407.jpg,1093,17.8,train
20140715_195358.jpg,1093,16.7,train
20140715_205410.jpg,1093,17.2,train
20140715_235401.jpg,1093,18.9,train
20140716_065407.jpg,1093,13.3,train
20140716_072408.jpg,1093,13.3,train
20140716_082403.jpg,1093,13.3,train
20140716_095408.jpg,1093,13.9,train
20140716_205401.jpg,1093,19.4,train
20140717_102355.jpg,1093,12.8,train
20140717_112404.jpg,1093,12.2,train
20140717_195403.jpg,1093,23.9,train
20140718_025356.jpg,1093,22.8,train
20140718_052400.jpg,1093,21.1,train
20140718_095406.jpg,1093,12.8,train
20140718_112356.jpg,1093,12.8,train
20140718_115403.jpg,1093,11.7,train
20140718_152401.jpg,1093,13.9,train
20140718_195358.jpg,1093,23.9,train
20140719_125400.jpg,1093,14.4,train
20140719_202400.jpg,1093,25.6,train
20140720_015358.jpg,1093,25.6,train
20140720_035411.jpg,1093,23.3,train
20140720_045403.jpg,1093,21.1,train
20140720_062403.jpg,1093,18.3,train
20140720_072359.jpg,1093,18.3,train
20140720_132400.jpg,1093,16.7,train
20140720_235408.jpg,1093,27.2,train
20140721_055401.jpg,1093,21.7,train
20140721_085400.jpg,1093,17.8,train
20140721_092404.jpg,1093,18.9,train
20140721_105354.jpg,1093,17.8,train
20140722_005402.jpg,1093,30.0,train
20140722_015403.jpg,1093,29.4,train
20140722_102357.jpg,1093,20.0,train
20140722_175411.jpg,1093,28.3,train
20140722_212356.jpg,1093,30.0,train
20140722_215402.jpg,1093,30.6,train
20140723_045402.jpg,1093,16.7,train
20140723_092358.jpg,1093,21.1,train
20140723_145354.jpg,1093,18.9,train
20140723_232408.jpg,1093,24.4,train
20140723_235356.jpg,1093,24.4,train
20140724_015400.jpg,1093,22.2,train
20140724_095401.jpg,1093,14.4,train
20140724_102404.jpg,1093,15.6,train
20140724_112357.jpg,1093,14.4,train
20140724_145401.jpg,1093,16.7,train
20140725_025355.jpg,1093,21.1,train
20140725_075406.jpg,1093,13.9,train
20140725_122359.jpg,1093,12.8,train
20140725_172412.jpg,1093,18.9,train
20140725_232411.jpg,1093,24.4,train
20140726_055405.jpg,1093,20.6,train
20140726_065400.jpg,1093,17.2,train
20140726_112355.jpg,1093,17.2,train
20140726_232358.jpg,1093,25.6,train
20140726_235400.jpg,1093,26.1,train
20140727_045406.jpg,1093,18.3,train
20140727_062405.jpg,1093,20.0,train
20140727_092404.jpg,1093,20.0,train
20140727_115409.jpg,1093,18.9,train
20140727_215403.jpg,1093,29.4,train
20140728_005403.jpg,1093,18.9,train
20140728_075413.jpg,1093,18.3,train
20140728_082400.jpg,1093,18.3,train
20140728_132358.jpg,1093,15.0,train
20140728_135412.jpg,1093,14.4,train
20140728_222401.jpg,1093,21.0,train
20140729_062406.jpg,1093,13.3,train
20140729_105410.jpg,1093,11.1,train
20140729_175406.jpg,1093,21.1,train
20140730_032401.jpg,1093,21.7,train
20140730_055402.jpg,1093,14.0,train
20140730_065410.jpg,1093,17.2,train
20140730_085356.jpg,1093,15.0,train
20140730_215404.jpg,1093,20.6,train
20140730_222401.jpg,1093,25.0,train
20140731_055359.jpg,1093,19.4,train
20140731_062402.jpg,1093,13.9,train
20140731_065400.jpg,1093,13.9,train
20140731_135401.jpg,1093,15.0,train
20140731_162414.jpg,1093,19.0,train
20140731_202354.jpg,1093,25.0,train
20140801_132402.jpg,1093,16.1,train
20140801_135409.jpg,1093,18.3,train
20140801_195409.jpg,1093,28.0,train
20140801_232403.jpg,1093,28.9,train
20140802_002410.jpg,1093,29.4,train
20140802_112405.jpg,1093,15.0,train
20140802_115401.jpg,1093,14.4,train
20140802_122412.jpg,1093,15.0,train
20140802_195401.jpg,1093,28.3,train
20140803_055404.jpg,1093,22.2,train
20140803_185406.jpg,1093,28.3,train
20140803_192409.jpg,1093,27.2,train
20140803_202405.jpg,1093,28.3,train
20140803_212359.jpg,1093,28.9,train
20140804_042410.jpg,1093,21.1,train
20140804_092410.jpg,1093,20.0,train
20140804_142401.jpg,1093,18.9,train
20140804_165401.jpg,1093,27.2,train
20140804_175401.jpg,1093,28.3,train
20140805_052404.jpg,1093,22.8,train
20140805_132416.jpg,1093,20.6,train
20140805_155355.jpg,1093,22.2,train
20140805_212402.jpg,1093,26.7,train
20140805_215401.jpg,1093,25.6,train
20140805_235418.jpg,1093,26.1,train
20140806_122358.jpg,1093,17.2,train
20140806_135410.jpg,1093,17.2,train
20140806_142406.jpg,1093,15.6,train
20140806_185400.jpg,1093,26.7,train
20140806_192412.jpg,1093,25.0,train
20140807_112407.jpg,1093,15.0,train
20140807_212410.jpg,1093,26.7,train
20140807_235405.jpg,1093,27.8,train
20140808_002404.jpg,1093,27.8,train
20140808_045401.jpg,1093,19.4,train
20140808_062405.jpg,1093,19.4,train
20140808_065414.jpg,1093,19.4,train
20140808_102401.jpg,1093,17.2,train
20140808_185359.jpg,1093,26.7,train
20140809_032352.jpg,1093,24.4,train
20140809_075410.jpg,1093,17.2,train
20140809_092356.jpg,1093,17.2,train
20140809_162406.jpg,1093,17.2,train
20140809_205401.jpg,1093,27.2,train
20140810_015358.jpg,1093,27.0,train
20140810_062400.jpg,1093,18.3,train
20140810_085356.jpg,1093,17.2,train
20140810_125400.jpg,1093,15.0,train
20140810_235412.jpg,1093,28.9,train
20140811_005359.jpg,1093,25.6,train
20140811_065403.jpg,1093,21.7,train
20140811_152407.jpg,1093,21.1,train
20140811_155409.jpg,1093,23.9,train
20140811_182408.jpg,1093,24.4,train
20140811_212403.jpg,1093,23.3,train
20140812_112359.jpg,1093,19.0,train
20140812_125402.jpg,1093,19.4,train
20140812_145359.jpg,1093,19.0,train
20140812_165402.jpg,1093,20.0,train
20140812_195401.jpg,1093,17.2,train
20140813_085401.jpg,1093,12.8,train
20140813_145405.jpg,1093,19.4,train
20140813_215402.jpg,1093,25.0,train
20140814_015403.jpg,1093,18.9,train
20140814_045414.jpg,1093,14.4,train
20140814_122404.jpg,1093,11.7,train
20140814_155412.jpg,1093,17.2,train
20140814_162417.jpg,1093,15.0,train
20140814_192402.jpg,1093,20.0,train
20140815_032405.jpg,1093,21.1,train
20140815_152411.jpg,1093,10.0,train
20140815_155409.jpg,1093,17.0,train
20140815_202402.jpg,1093,23.3,train
20140815_232400.jpg,1093,23.3,train
20140816_032353.jpg,1093,25.6,train
20140816_205353.jpg,1093,25.6,train
20140816_235406.jpg,1093,26.1,train
20140817_025413.jpg,1093,22.8,train
20140817_035401.jpg,1093,22.2,train
20140817_045402.jpg,1093,21.1,train
20140817_182356.jpg,1093,22.2,train
20140817_192357.jpg,1093,21.1,train
20140817_212407.jpg,1093,23.9,train
20140818_015411.jpg,1093,25.6,train
20140818_042401.jpg,1093,23.9,train
20140818_145404.jpg,1093,17.8,train
20140818_175409.jpg,1093,21.7,train
20140818_192410.jpg,1093,24.4,train
20140819_012359.jpg,1093,23.0,train
20140819_032405.jpg,1093,22.8,train
20140819_092403.jpg,1093,20.0,train
20140819_115356.jpg,1093,18.9,train
20140819_195359.jpg,1093,21.7,train
20140819_232356.jpg,1093,21.1,train
20140820_012407.jpg,1093,26.7,train
20140820_072400.jpg,1093,18.9,train
20140820_082403.jpg,1093,18.9,train
20140820_142359.jpg,1093,18.3,train
20140820_182406.jpg,1093,25.0,train
20140821_012405.jpg,1093,25.6,train
20140821_095405.jpg,1093,18.9,train
20140821_122400.jpg,1093,17.8,train
20140821_205411.jpg,1093,26.1,train
20140821_212402.jpg,1093,25.0,train
20140822_025401.jpg,1093,24.4,train
20140822_162418.jpg,1093,22.2,train
20140822_175407.jpg,1093,24.4,train
20140822_202406.jpg,1093,25.0,train
20140822_215407.jpg,1093,26.7,train
20140823_002401.jpg,1093,27.0,train
20140823_072403.jpg,1093,21.7,train
20140823_105400.jpg,1093,20.0,train
20140823_112411.jpg,1093,21.1,train
20140823_232413.jpg,1093,27.8,train
20140824_032410.jpg,1093,25.6,train
20140824_092404.jpg,1093,20.0,train
20140824_102405.jpg,1093,20.0,train
20140824_172406.jpg,1093,21.1,train
20140825_022412.jpg,1093,26.1,train
20140825_025409.jpg,1093,24.4,train
20140825_062409.jpg,1093,22.0,train
20140825_122410.jpg,1093,21.0,train
20140825_132358.jpg,1093,20.0,train
20140825_135407.jpg,1093,20.6,train
20140825_232408.jpg,1093,26.7,train
20140826_095402.jpg,1093,21.1,train
20140826_132415.jpg,1093,21.1,train
20140826_162408.jpg,1093,23.9,train
20140826_202400.jpg,1093,26.7,train
20140827_055357.jpg,1093,16.1,train
20140827_145401.jpg,1093,16.7,train
20140827_192357.jpg,1093,22.2,train
20140827_195359.jpg,1093,23.9,train
20140827_222409.jpg,1093,25.0,train
20140828_042417.jpg,1093,18.9,train
20140828_095357.jpg,1093,13.3,train
20140828_102405.jpg,1093,13.9,train
20140828_135403.jpg,1093,12.8,train
20140829_005358.jpg,1093,23.3,train
20140829_042401.jpg,1093,22.8,train
20140829_065418.jpg,1093,16.7,train
20140829_115357.jpg,1093,16.7,train
20140829_175408.jpg,1093,20.0,train
20140830_012405.jpg,1093,27.2,train
20140830_032410.jpg,1093,25.6,train
20140830_072359.jpg,1093,23.9,train
20140830_105359.jpg,1093,22.2,train
20140830_122408.jpg,1093,22.2,train
20140830_132413.jpg,1093,22.2,train
20140830_205359.jpg,1093,23.9,train
20140831_155359.jpg,1093,22.2,train
20140831_172407.jpg,1093,22.2,train
20140831_175406.jpg,1093,24.4,train
20140831_192423.jpg,1093,24.4,train
20140901_005400.jpg,1093,26.7,train
20140901_082408.jpg,1093,20.0,train
20140901_085408.jpg,1093,19.4,train
20140901_112414.jpg,1093,20.0,train
20140901_142358.jpg,1093,21.1,train
20140902_005408.jpg,1093,24.4,train
20140902_182411.jpg,1093,23.9,train
20140902_202402.jpg,1093,24.4,train
20140902_215401.jpg,1093,26.1,train
20140902_225403.jpg,1093,26.1,train
20140903_015410.jpg,1093,24.4,train
20140903_062404.jpg,1093,16.7,train
20140903_165406.jpg,1093,23.9,train
20140903_235408.jpg,1093,26.7,train
20140904_022400.jpg,1093,26.1,train
20140904_035401.jpg,1093,22.8,train
20140904_092410.jpg,1093,19.4,train
20140904_102356.jpg,1093,18.9,train
20140904_162402.jpg,1093,20.6,train
